work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;employee_residence;remote_ratio;company_location;company_size
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;250000;USD;250000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;200000;USD;200000;US;0;US;M
2023;Entry level;FT;Deep Learning Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Entry level;FT;Deep Learning Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch Entry levelgineer;100000;USD;100000;US;0;US;M
2022;Senior;FT;Data Analytics Manager;133000;USD;133000;NL;0;NL;L
2023;Senior;FT;Data SciEntry leveltist;272550;USD;272550;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;198200;USD;198200;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;182000;USD;182000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;200000;USD;200000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;204500;USD;204500;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;142200;USD;142200;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;120000;USD;120000;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;105000;USD;105000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;187500;USD;187500;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;175000;USD;175000;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;204500;USD;204500;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;142200;USD;142200;US;0;US;M
2023;Senior;FT;Data Analyst;155000;USD;155000;US;100;US;M
2023;Senior;FT;Data Analyst;64000;USD;64000;US;100;US;M
2023;Senior;FT;Computer Vision Entry levelgineer;235000;USD;235000;US;0;US;M
2023;Senior;FT;Computer Vision Entry levelgineer;185000;USD;185000;US;0;US;M
2023;Senior;FT;Data Architect;174500;USD;174500;US;0;US;M
2023;Senior;FT;Data Architect;113000;USD;113000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;143100;USD;143100;CA;0;CA;M
2023;Senior;FT;Data SciEntry leveltist;113000;USD;113000;CA;0;CA;M
2023;Senior;FT;Applied SciEntry leveltist;184000;USD;184000;US;100;US;M
2023;Senior;FT;Applied SciEntry leveltist;142000;USD;142000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;120000;USD;120000;US;0;US;M
2023;Senior;FT;Data Architect;174500;USD;174500;US;0;US;M
2023;Senior;FT;Data Architect;113000;USD;113000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;180560;USD;180560;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;115440;USD;115440;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;120000;USD;120000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;248100;USD;248100;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;145900;USD;145900;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;120000;USD;120000;CA;0;CA;M
2023;Senior;FT;Data SciEntry leveltist;110000;USD;110000;CA;0;CA;M
2023;Senior;FT;Data Entry levelgineer;291500;USD;291500;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;180000;USD;180000;US;0;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;62000;GBP;75344;GB;100;GB;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;52000;GBP;63192;GB;100;GB;M
2023;Senior;FT;Data Entry levelgineer;161800;USD;161800;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;141600;USD;141600;US;0;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;48000;GBP;58331;GB;100;GB;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;38000;GBP;46178;GB;100;GB;M
2023;Senior;FT;Data Entry levelgineer;166000;USD;166000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;128000;USD;128000;US;100;US;M
2023;Senior;FT;Data Architect;170000;USD;170000;US;100;US;M
2023;Senior;FT;Data Architect;110000;USD;110000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;75000;USD;75000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;236000;USD;236000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;182000;USD;182000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;1125000;INR;14307;IN;100;IN;L
2022;Entry level;FT;Data SciEntry leveltist;130000;USD;130000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;150000;USD;150000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;261500;USD;261500;US;0;US;L
2023;Senior;FT;ML Entry levelgineer;134500;USD;134500;US;0;US;L
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;1100000;INR;13989;IN;100;IN;L
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;130000;USD;130000;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;90000;USD;90000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;135000;USD;135000;US;0;US;M
2022;Senior;FT;Manager Data ManagemEntry levelt;125000;USD;125000;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;175000;USD;175000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;155000;USD;155000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;153600;USD;153600;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;106800;USD;106800;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;150000;USD;150000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Consultant;122000;USD;122000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Consultant;94500;USD;94500;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;170000;USD;170000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Consultant;145000;USD;145000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Consultant;128000;USD;128000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;100000;USD;100000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;175000;USD;175000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;115000;USD;115000;US;0;US;M
2022;Senior;FT;Applied Machine Learning SciEntry leveltist;150000;USD;150000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;150000;USD;150000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;150000;USD;150000;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;127500;USD;127500;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;126500;USD;126500;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;51000;USD;51000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;260000;USD;260000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;175000;USD;175000;US;0;US;M
2022;Entry level;FT;Applied Data SciEntry leveltist;40000;USD;40000;AU;100;PK;M
2022;Entry level;FT;AI Programmer;40000;USD;40000;PK;100;AU;M
2022;Senior;FT;Data Entry levelgineer;250000;USD;250000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;63000;USD;63000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;210000;USD;210000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;160000;USD;160000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;272550;USD;272550;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;198200;USD;198200;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;90000;EUR;94560;FR;100;FR;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;50000;EUR;52533;FR;100;FR;M
2022;Senior;FT;Data SciEntry leveltist;220000;USD;220000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;146000;USD;146000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;150000;USD;150000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2022;Senior;FT;Machine Learning Software Entry levelgineer;248400;USD;248400;CA;100;CA;M
2022;Senior;FT;Machine Learning Software Entry levelgineer;183600;USD;183600;CA;100;CA;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;150000;USD;150000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;150000;USD;150000;US;100;US;M
2022;Entry level;FT;Machine Learning Developer;40000;USD;40000;PK;100;AU;M
2022;Senior;FT;Lead Data SciEntry leveltist;4460000;INR;56723;IN;0;IN;L
2022;Mid/Intermediate level;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;95000;USD;95000;US;0;US;M
2022;Entry level;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2022;Entry level;FT;Data Entry levelgineer;135000;USD;135000;US;0;US;M
2022;Entry level;FT;Data SciEntry levelce Consultant;23000;EUR;24165;IT;50;IT;M
2022;Senior;FT;Data Entry levelgineer;216000;USD;216000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;144000;USD;144000;US;100;US;M
2022;Entry level;FT;Data Entry levelgineer;85000;USD;85000;US;0;US;M
2022;Entry level;FT;Data Entry levelgineer;65000;USD;65000;US;0;US;M
2022;Senior;FT;Data Analyst;149000;USD;149000;US;100;US;M
2022;Senior;FT;Data Analyst;119000;USD;119000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;120000;USD;120000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;150000;USD;150000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;110000;USD;110000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;246000;USD;246000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;201000;USD;201000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;190000;USD;190000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;155000;USD;155000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;235000;USD;235000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;185000;USD;185000;US;100;US;M
2022;Senior;FT;Cloud DatabaSeniorntry levelior Entry levelgineer;190000;USD;190000;US;100;US;M
2022;Senior;FT;Cloud DatabaSeniorntry levelior Entry levelgineer;160000;USD;160000;US;100;US;M
2022;Entry level;FT;Product Data Analyst;100000;USD;100000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;115000;USD;115000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;75000;GBP;92350;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;55000;GBP;67723;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;105000;USD;105000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;70000;USD;70000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;204500;USD;204500;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;142200;USD;142200;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;192000;USD;192000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;164000;USD;164000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;185900;USD;185900;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;129300;USD;129300;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;75000;USD;75000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Manager;175000;USD;175000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Manager;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;167500;USD;167500;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;106500;USD;106500;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;75000;USD;75000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;60000;USD;60000;US;100;US;M
2022;Senior;FT;Applied SciEntry leveltist;184000;USD;184000;US;100;US;M
2022;Senior;FT;Applied SciEntry leveltist;142000;USD;142000;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;145000;USD;145000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;100000;USD;100000;US;0;US;M
2022;Entry level;FT;Machine Learning Software Entry levelgineer;10000;USD;10000;MA;50;MA;S
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;2500000;INR;31795;IN;100;US;M
2022;Mid/Intermediate level;FT;NLP Entry levelgineer;198000;PLN;44365;PL;100;PL;S
2022;Senior;FT;Data Entry levelgineer;175000;USD;175000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;175000;USD;175000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Executive level;FT;Data Entry levelgineer;200000;USD;200000;US;0;US;M
2022;Executive level;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;75000;GBP;92350;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;60000;GBP;73880;GB;100;GB;M
2022;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;100000;USD;100000;US;0;US;M
2022;Senior;FT;Applied SciEntry leveltist;192000;USD;192000;US;100;US;M
2022;Senior;FT;Applied SciEntry leveltist;164000;USD;164000;US;100;US;M
2022;Executive level;FT;Data Entry levelgineer;310000;USD;310000;US;100;US;M
2022;Executive level;FT;Data Entry levelgineer;239000;USD;239000;US;100;US;M
2022;Senior;FT;Data Analyst;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Analyst;95000;USD;95000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;145000;USD;145000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;135000;USD;135000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;100000;USD;100000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;78000;USD;78000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;70000;EUR;73546;ES;0;ES;M
2022;Senior;FT;Data Entry levelgineer;35000;EUR;36773;ES;0;ES;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;160000;USD;160000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;120000;USD;120000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;190000;USD;190000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;150000;USD;150000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;2800000;INR;35610;IN;50;IN;L
2022;Senior;FT;AI SciEntry leveltist;125000;USD;125000;CO;100;CO;L
2022;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;95000;USD;95000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;150000;USD;150000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;45000;EUR;47280;ES;0;ES;M
2022;Senior;FT;Data SciEntry leveltist;36000;EUR;37824;ES;0;ES;M
2022;Senior;FT;Data Analyst;115934;USD;115934;US;100;US;M
2022;Senior;FT;Data Analyst;81666;USD;81666;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;175000;USD;175000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;95000;USD;95000;US;0;US;M
2022;Senior;FT;ReSeniorntry leveliorarch Entry levelgineer;249500;USD;249500;US;0;US;M
2022;Senior;FT;ReSeniorntry leveliorarch Entry levelgineer;149850;USD;149850;US;0;US;M
2022;Mid/Intermediate level;FT;Analytics Entry levelgineer;122500;USD;122500;US;100;US;M
2022;Mid/Intermediate level;FT;Analytics Entry levelgineer;100000;USD;100000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;249500;USD;249500;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;149850;USD;149850;US;0;US;M
2022;Entry level;FT;Data Analyst;55000;USD;55000;US;0;US;M
2022;Entry level;FT;Data Analyst;48000;USD;48000;US;0;US;M
2022;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;249500;USD;249500;US;0;US;M
2022;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;149850;USD;149850;US;0;US;M
2022;Mid/Intermediate level;FT;Computer Vision Entry levelgineer;56000;EUR;58837;FR;100;FR;S
2022;Senior;FT;Data Entry levelgineer;190000;USD;190000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;100;US;M
2022;Senior;FT;Data Analyst;127000;USD;127000;US;100;US;M
2022;Senior;FT;Data Analyst;104000;USD;104000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;210000;USD;210000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;150000;USD;150000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;210000;USD;210000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;150000;USD;150000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;210000;USD;210000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;182750;USD;182750;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;161500;USD;161500;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;102640;USD;102640;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;66100;USD;66100;US;100;US;M
2022;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;210000;USD;210000;US;100;US;M
2022;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;150000;USD;150000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;198800;USD;198800;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;122600;USD;122600;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;130000;USD;130000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;USD;80000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;136000;USD;136000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;104000;USD;104000;US;100;US;M
2022;Senior;FT;Data Analyst;150000;USD;150000;US;100;US;M
2022;Senior;FT;Data Analyst;100000;USD;100000;US;100;US;M
2022;Entry level;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2022;Entry level;FT;Data Entry levelgineer;135000;USD;135000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;216000;USD;216000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;144000;USD;144000;US;100;US;M
2022;Executive level;FT;Data SciEntry leveltist;159000;USD;159000;US;100;US;M
2022;Executive level;FT;Data SciEntry leveltist;130000;USD;130000;US;100;US;M
2022;Senior;FT;Data Analyst;115934;USD;115934;US;100;US;M
2022;Senior;FT;Data Analyst;81666;USD;81666;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;215000;USD;215000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;150000;USD;150000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;246000;USD;246000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;201000;USD;201000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;187000;USD;187000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;153000;USD;153000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;255000;USD;255000;MX;100;MX;M
2022;Senior;FT;ML Entry levelgineer;185000;USD;185000;MX;100;MX;M
2022;Mid/Intermediate level;FT;Data Analyst;350000;GBP;430967;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data Analyst;45000;GBP;55410;GB;0;GB;M
2022;Senior;FT;Data Analyst;48000;EUR;50432;ES;0;ES;M
2022;Senior;FT;Data Analyst;38000;EUR;39925;ES;0;ES;M
2022;Senior;FT;Data Analyst;169000;USD;169000;US;0;US;M
2022;Senior;FT;Data Analyst;110600;USD;110600;US;0;US;M
2022;Entry level;FT;BI Data Analyst;58000;EUR;60938;DE;0;DE;L
2022;Senior;FT;BI Developer;140000;USD;140000;US;100;US;M
2022;Senior;FT;BI Developer;120000;USD;120000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;75000;USD;75000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;60000;USD;60000;US;100;US;M
2022;Senior;FT;3D Computer Vision ReSeniorntry leveliorarcher;10000;USD;10000;CA;50;AL;S
2022;Entry level;FT;Data Analyst;50000;USD;50000;US;50;US;L
2022;Mid/Intermediate level;FT;MLOps Entry levelgineer;134000;USD;134000;US;100;US;M
2022;Mid/Intermediate level;FT;MLOps Entry levelgineer;124000;USD;124000;US;100;US;M
2022;Senior;FT;Data Analyst;166700;USD;166700;US;0;US;M
2022;Senior;FT;Data Analyst;119000;USD;119000;US;0;US;M
2022;Entry level;FT;Data SciEntry leveltist;124234;USD;124234;US;0;US;M
2022;Entry level;FT;Data SciEntry leveltist;74540;USD;74540;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analyst;65000;USD;65000;US;100;US;M
2021;Mid/Intermediate level;FT;Data Analyst;1250000;INR;16904;IN;50;IN;L
2022;Entry level;FT;AI SciEntry leveltist;200000;USD;200000;CA;50;CA;L
2022;Entry level;FT;ML Entry levelgineer;12000;USD;12000;AR;100;AR;L
2022;Senior;FT;Data Entry levelgineer;220000;USD;220000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;146000;USD;146000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;65000;EUR;68293;ES;0;ES;M
2022;Senior;FT;Data Entry levelgineer;35000;EUR;36773;ES;0;ES;M
2022;Senior;FT;Data Specialist;110000;USD;110000;US;0;US;M
2022;Senior;FT;Data Specialist;70000;USD;70000;US;0;US;M
2022;Entry level;FT;Data Analyst;50000;USD;50000;US;50;US;L
2022;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;95000;USD;95000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;150000;USD;150000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;45000;EUR;47280;ES;0;ES;M
2022;Senior;FT;Data SciEntry leveltist;36000;EUR;37824;ES;0;ES;M
2022;Senior;FT;Data Architect;190000;USD;190000;US;100;US;M
2022;Senior;FT;Data Architect;135000;USD;135000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;128000;USD;128000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;81500;USD;81500;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;173000;USD;173000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;110000;USD;110000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;192000;USD;192000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Analyst;115934;USD;115934;US;100;US;M
2022;Senior;FT;Data Analyst;81666;USD;81666;US;100;US;M
2022;Senior;FT;Data Analyst;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Analyst;95000;USD;95000;US;0;US;M
2022;Senior;FT;Principal ML Entry levelgineer;190000;USD;190000;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;194000;USD;194000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;129400;USD;129400;US;100;US;M
2022;Senior;FT;Data Analyst;201000;USD;201000;US;100;US;M
2022;Senior;FT;Data Analyst;89200;USD;89200;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;165000;USD;165000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;125000;USD;125000;US;0;US;M
2022;Senior;FT;Applied SciEntry leveltist;230000;USD;230000;US;100;US;M
2022;Senior;FT;Applied SciEntry leveltist;196000;USD;196000;US;100;US;M
2022;Mid/Intermediate level;FT;ML Entry levelgineer;130000;USD;130000;US;0;US;M
2022;Mid/Intermediate level;FT;ML Entry levelgineer;90000;USD;90000;US;0;US;M
2022;Mid/Intermediate level;FT;Machine Learning ReSeniorntry leveliorarcher;150000;USD;150000;US;100;US;M
2022;Mid/Intermediate level;FT;Machine Learning ReSeniorntry leveliorarcher;100000;USD;100000;US;100;US;M
2022;Mid/Intermediate level;FT;ML Entry levelgineer;230000;USD;230000;US;0;US;M
2022;Mid/Intermediate level;FT;ML Entry levelgineer;150000;USD;150000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;153600;USD;153600;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;106800;USD;106800;US;0;US;M
2022;Mid/Intermediate level;FT;Machine Learning ReSeniorntry leveliorarcher;130000;USD;130000;US;100;US;M
2022;Mid/Intermediate level;FT;Machine Learning ReSeniorntry leveliorarcher;100000;USD;100000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;216000;USD;216000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;144000;USD;144000;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;180000;USD;180000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;120000;USD;120000;US;0;US;M
2022;Entry level;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2022;Entry level;FT;Data Entry levelgineer;135000;USD;135000;US;0;US;M
2022;Senior;FT;Data Analyst;192500;USD;192500;US;100;US;M
2022;Senior;FT;Data Analyst;140000;USD;140000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;152500;USD;152500;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2022;Senior;FT;Data Analyst;65000;USD;65000;US;100;US;M
2022;Senior;FT;Data Analyst;55000;USD;55000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;178750;USD;178750;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
